,customer_id,cluster_name,warehouse_id,warehouse_name,partner_gmv,last_order_date,cx_status,latitude,longitude,wh_lat,wh_long,dist_from_wh,k_means,distance_km
533,963046,Core,217,DHR,36895.8,2025-11-06,Transacting,30.31834800000000000000000000000000000000,78.03372000000000000000000000000000000000,30.239361,78.100656,10.869656715133317,0,0.10340595101979952
534,963167,Laggard,217,DHR,3288.2,2025-11-04,Transacting,29.99235000000000000000000000000000000000,78.19902000000000000000000000000000000000,30.239361,78.100656,28.97676622975411,26,0.33225202260340037
535,963194,Core,217,DHR,76497.6,2025-11-10,Transacting,30.10522100000000000000000000000000000000,78.30041200000000000000000000000000000000,30.239361,78.100656,24.316886194334945,6,0.4714710606567853
536,963300,Core,217,DHR,29438.4,2025-11-02,Transacting,30.10700400000000000000000000000000000000,78.29967000000000000000000000000000000000,30.239361,78.100656,24.139596140041892,6,0.2965144723336363
537,963331,Laggard,217,DHR,3597.3,2025-09-15,Non-Transacting,30.10793200000000000000000000000000000000,78.29859000000000000000000000000000000000,30.239361,78.100656,23.994401711511642,6,0.16400288962258022
538,963566,Laggard,217,DHR,8265.9,2025-11-13,Transacting,30.29129100000000000000000000000000000000,78.10225200000000000000000000000000000000,30.239361,78.100656,5.758848437600974,13,0.8744167223574473
539,963575,Laggard,217,DHR,6376.2,2025-10-22,Transacting,30.09045000000000000000000000000000000000,78.28246000000000000000000000000000000000,30.239361,78.100656,24.066313784295755,23,1.9184097259116906
540,964134,Power,217,DHR,347150.7,2025-11-10,Transacting,30.11813000000000000000000000000000000000,78.29010000000000000000000000000000000000,30.239361,78.100656,22.661034073226876,6,1.2823074964032555
541,964329,Core,217,DHR,21328.0,2025-11-06,Transacting,30.35662800000000000000000000000000000000,77.85433000000000000000000000000000000000,30.239361,78.100656,27.027503841326457,16,0.4276120855376176
542,964339,Laggard,217,DHR,20799.6,2025-11-02,Transacting,30.35605400000000000000000000000000000000,77.85473000000000000000000000000000000000,30.239361,78.100656,26.96324823435272,16,0.465262931994766
543,964531,Core,217,DHR,69843.3,2025-11-11,Transacting,30.18766400000000000000000000000000000000,78.15526600000000000000000000000000000000,30.239361,78.100656,7.777400399366642,7,0.277726447651204
544,965323,Core,217,DHR,13016.4,2025-11-10,Transacting,30.29943500000000000000000000000000000000,78.05084000000000000000000000000000000000,30.239361,78.100656,8.205391993947266,10,0.6552710550540216
545,965788,Laggard,217,DHR,29361.4,2025-11-06,Transacting,30.30688200000000000000000000000000000000,78.04835800000000000000000000000000000000,30.239361,78.100656,9.019455918604585,10,1.1862954535081796
546,966045,Laggard,217,DHR,6976.8,2025-11-12,Transacting,30.30304300000000000000000000000000000000,78.04805000000000000000000000000000000000,30.239361,78.100656,8.686813475517543,10,0.9884524751936921
547,966389,Laggard,217,DHR,53554.7,2025-11-10,Transacting,30.31776200000000000000000000000000000000,78.03334500000000000000000000000000000000,30.239361,78.100656,10.838924586243,0,0.12044616823845389
548,967030,Core,217,DHR,7904.4,2025-10-25,Transacting,30.27107000000000000000000000000000000000,78.10707000000000000000000000000000000000,30.239361,78.100656,3.5689429736843916,22,1.3599883825046175
549,967046,Core,217,DHR,21401.5,2025-10-17,Transacting,30.18688100000000000000000000000000000000,78.15924000000000000000000000000000000000,30.239361,78.100656,8.10311223999592,7,0.4467125479062118
550,967268,Core,217,DHR,25159.5,2025-11-04,Transacting,30.34450600000000000000000000000000000000,77.92824000000000000000000000000000000000,30.239361,78.100656,20.272856922204557,35,2.2422739777920375
551,967320,Laggard,217,DHR,4463.2,2025-10-13,Non-Transacting,30.39260000000000000000000000000000000000,77.80746000000000000000000000000000000000,30.239361,78.100656,32.92088360881319,4,0.18504351268774094
552,967361,Core,217,DHR,22794.0,2025-11-07,Transacting,30.39295500000000000000000000000000000000,77.80681300000000000000000000000000000000,30.239361,78.100656,32.99445078475348,4,0.11406748612000542
553,967929,Core,217,DHR,44226.8,2025-10-22,Transacting,29.97832300000000000000000000000000000000,78.04840000000000000000000000000000000000,30.239361,78.100656,29.3722038389826,12,0.33361663758350274
554,968230,Laggard,217,DHR,3420.8,2025-10-13,Non-Transacting,30.27218800000000000000000000000000000000,78.04634000000000000000000000000000000000,30.239361,78.100656,6.369240865122654,15,0.6638207795783972
555,968417,Laggard,217,DHR,3610.9,2025-10-16,Transacting,30.31035000000000000000000000000000000000,78.03846000000000000000000000000000000000,30.239361,78.100656,9.886598136940618,0,0.9064018692394843
556,968987,Laggard,217,DHR,26729.1,2025-11-04,Transacting,30.10693600000000000000000000000000000000,78.29554900000000000000000000000000000000,30.239361,78.100656,23.830274998218798,6,0.19193828583417968
557,971792,Laggard,217,DHR,38872.7,2025-11-10,Transacting,30.26753700000000000000000000000000000000,78.06486700000000000000000000000000000000,30.239361,78.100656,4.649700764199966,15,1.65991549054096
558,972208,Core,217,DHR,40056.4,2025-10-16,Transacting,30.30546200000000000000000000000000000000,78.04111000000000000000000000000000000000,30.239361,78.100656,9.30185869940091,0,1.5051780123676675
559,972664,Laggard,217,DHR,10296.1,2025-09-27,Non-Transacting,30.31468600000000000000000000000000000000,78.06766000000000000000000000000000000000,30.239361,78.100656,8.933474208647626,24,1.0717783501652725
560,972807,Core,217,DHR,10582.8,2025-10-27,Transacting,30.26489000000000000000000000000000000000,78.11283500000000000000000000000000000000,30.239361,78.100656,3.0631878689338583,3,1.7422607471416947
561,973187,Laggard,217,DHR,7497.2,2025-11-01,Transacting,30.32469000000000000000000000000000000000,78.05553000000000000000000000000000000000,30.239361,78.100656,10.40812933276595,24,0.9166188044656571
562,973924,Laggard,217,DHR,5878.3,2025-09-18,Non-Transacting,30.31870400000000000000000000000000000000,78.03399500000000000000000000000000000000,30.239361,78.100656,10.885856714012974,0,0.11498558644759418
563,973998,Core,217,DHR,6524.4,2025-10-28,Transacting,30.08491300000000000000000000000000000000,78.26865000000000000000000000000000000000,30.239361,78.100656,23.558872527984352,23,0.5138896775043976
564,974374,Core,217,DHR,3233.5,2025-08-16,Non-Transacting,30.31886100000000000000000000000000000000,78.01676000000000000000000000000000000000,30.239361,78.100656,11.951138714869398,33,1.15500028584327
565,975422,Core,217,DHR,85406.8,2025-11-04,Transacting,30.34646700000000000000000000000000000000,77.95341300000000000000000000000000000000,30.239361,78.100656,18.483168163978668,5,1.130751496586112
566,975526,Laggard,217,DHR,9833.5,2025-09-01,Non-Transacting,30.31711000000000000000000000000000000000,78.03051100000000000000000000000000000000,30.239361,78.100656,10.947038466717792,0,0.4004441631963847
567,975623,Core,217,DHR,10692.4,2025-09-30,Non-Transacting,30.11037400000000000000000000000000000000,78.30510000000000000000000000000000000000,30.239361,78.100656,24.335326357928725,6,0.8249583337904045
568,977411,Laggard,217,DHR,4313.8,2025-11-06,Transacting,30.30650000000000000000000000000000000000,77.98719000000000000000000000000000000000,30.239361,78.100656,13.21342980891018,29,0.6978627043052299
569,977443,Laggard,217,DHR,18245.3,2025-11-08,Transacting,30.10648200000000000000000000000000000000,78.30034000000000000000000000000000000000,30.239361,78.100656,24.226053501362532,6,0.3808041061078139
570,977472,Core,217,DHR,17594.5,2025-11-11,Transacting,30.28781000000000000000000000000000000000,78.00357500000000000000000000000000000000,30.239361,78.100656,10.775993301132484,11,0.6776976246748125
571,978740,Laggard,217,DHR,6282.9,2025-11-04,Transacting,30.32135100000000000000000000000000000000,78.03792000000000000000000000000000000000,30.239361,78.100656,10.910884582839877,0,0.5064583208691824
572,979293,Laggard,217,DHR,4043.7,2025-10-19,Transacting,30.33253700000000000000000000000000000000,78.02797000000000000000000000000000000000,30.239361,78.100656,12.47378404058951,19,0.8289273868501446
573,979942,Laggard,217,DHR,5707.7,2025-08-24,Non-Transacting,29.93207000000000000000000000000000000000,78.08647000000000000000000000000000000000,30.239361,78.100656,34.091843337351825,14,0.9558239068825116
574,980661,Laggard,217,DHR,6621.1,2025-10-10,Non-Transacting,30.27559700000000000000000000000000000000,78.03351600000000000000000000000000000000,30.239361,78.100656,7.608202325741444,27,0.7556668981545442
575,983622,Laggard,217,DHR,2720.4,2025-10-29,Transacting,30.31912400000000000000000000000000000000,78.01683000000000000000000000000000000000,30.239361,78.100656,11.968108119848727,33,1.183174208356647
576,983680,Core,217,DHR,13694.6,2025-10-26,Transacting,30.32044200000000000000000000000000000000,78.04163000000000000000000000000000000000,30.239361,78.100656,10.632226642322786,0,0.7368332058653437
577,984792,Laggard,217,DHR,29052.4,2025-11-11,Transacting,30.31832500000000000000000000000000000000,78.03292000000000000000000000000000000000,30.239361,78.100656,10.913394106502848,0,0.17112012465239343
578,984835,Core,217,DHR,6147.0,2025-09-10,Non-Transacting,30.27277900000000000000000000000000000000,78.08306500000000000000000000000000000000,30.239361,78.100656,4.0730958502547985,22,1.213421877157453
579,985431,Power,217,DHR,84601.2,2025-11-05,Transacting,30.10447500000000000000000000000000000000,78.30227900000000000000000000000000000000,30.239361,78.100656,24.509840752460434,6,0.6613045888055809
580,985609,Power,217,DHR,90346.5,2025-10-31,Transacting,29.93674500000000000000000000000000000000,78.07336000000000000000000000000000000000,30.239361,78.100656,33.64921584398154,14,0.4987032692709273
581,986782,Core,217,DHR,3677.8,2025-09-15,Non-Transacting,30.31905000000000000000000000000000000000,78.03095200000000000000000000000000000000,30.239361,78.100656,11.091409559267664,0,0.37658654439280026
582,987367,Core,217,DHR,35088.8,2025-11-10,Transacting,30.30977400000000000000000000000000000000,78.01783000000000000000000000000000000000,30.239361,78.100656,11.155394089432374,33,0.1438947038692092
583,987370,Laggard,217,DHR,5033.4,2025-10-18,Transacting,30.38516400000000000000000000000000000000,78.12995500000000000000000000000000000000,30.239361,78.100656,16.40721106214226,30,1.1646801188679015
584,988391,Core,217,DHR,33907.9,2025-11-08,Transacting,30.34428400000000000000000000000000000000,78.12314000000000000000000000000000000000,30.239361,78.100656,11.830899565209032,20,0.05982365622850587
585,989203,Core,217,DHR,51381.0,2025-11-06,Transacting,30.23845700000000000000000000000000000000,78.10329000000000000000000000000000000000,30.239361,78.100656,0.2726212328725112,3,1.6107382219794046
586,990513,Laggard,217,DHR,5949.1,2025-10-31,Transacting,29.93665000000000000000000000000000000000,78.07331000000000000000000000000000000000,30.239361,78.100656,33.66009173517684,14,0.5046379839047971
587,990586,Laggard,217,DHR,4337.0,2025-11-04,Transacting,30.30677400000000000000000000000000000000,77.98601500000000000000000000000000000000,30.239361,78.100656,13.324000226164811,29,0.7376289122640516
588,990819,Laggard,217,DHR,10785.2,2025-10-31,Transacting,30.24752200000000000000000000000000000000,78.11603500000000000000000000000000000000,30.239361,78.100656,1.7348071525482969,3,0.2407538747209723
589,991020,Laggard,217,DHR,12171.1,2025-11-11,Transacting,30.10572400000000000000000000000000000000,78.30127500000000000000000000000000000000,30.239361,78.100656,24.348704530676788,6,0.5015996314752921
590,991412,Core,217,DHR,12399.2,2025-11-12,Transacting,30.31874300000000000000000000000000000000,78.02341500000000000000000000000000000000,30.239361,78.100656,11.51833791593531,33,1.2391385770997316
591,991644,Core,217,DHR,22595.2,2025-10-15,Transacting,30.30853300000000000000000000000000000000,77.98368300000000000000000000000000000000,30.239361,78.100656,13.619104335986654,29,0.7867603557070805
592,992060,Laggard,217,DHR,16623.3,2025-11-09,Transacting,30.40595400000000000000000000000000000000,77.79419000000000000000000000000000000000,30.239361,78.100656,34.781693286783586,4,1.7696518845439575
593,993458,Laggard,217,DHR,2928.2,2025-10-09,Non-Transacting,30.31822100000000000000000000000000000000,78.02882500000000000000000000000000000000,30.239361,78.100656,11.144117690945315,0,0.5569510715346723
594,994414,Core,217,DHR,14026.2,2025-11-08,Transacting,30.30855100000000000000000000000000000000,78.04071500000000000000000000000000000000,30.239361,78.100656,9.596687211901903,0,1.1829346816397168
595,995441,Laggard,217,DHR,19875.6,2025-10-30,Transacting,30.31859000000000000000000000000000000000,78.03193200000000000000000000000000000000,30.239361,78.100656,10.993877560319092,0,0.27052467858866286
596,995746,Core,217,DHR,15877.0,2025-10-30,Transacting,30.32181700000000000000000000000000000000,78.04005000000000000000000000000000000000,30.239361,78.100656,10.842369917535338,0,0.6875237517224446
597,996364,Core,217,DHR,12897.9,2025-10-06,Non-Transacting,30.33180000000000000000000000000000000000,77.94092000000000000000000000000000000000,30.239361,78.100656,18.471265060097465,5,1.18253887806832
598,997055,Laggard,217,DHR,6843.3,2025-11-11,Transacting,30.26187000000000000000000000000000000000,78.10140000000000000000000000000000000000,30.239361,78.100656,2.4963001195633265,22,0.9279361910294174
599,1000439,Laggard,217,DHR,9444.5,2025-10-29,Transacting,30.31959200000000000000000000000000000000,78.03416000000000000000000000000000000000,30.239361,78.100656,10.95625583177588,0,0.20222965916189725
600,1000512,Laggard,217,DHR,4913.3,2025-09-27,Non-Transacting,29.99532500000000000000000000000000000000,78.19403000000000000000000000000000000000,30.239361,78.100656,28.509863887355767,26,0.2898941345576194
601,1001207,Laggard,217,DHR,11193.0,2025-11-06,Transacting,30.10554000000000000000000000000000000000,78.29949000000000000000000000000000000000,30.239361,78.100656,24.224985063893392,6,0.38499135385857064
602,1001571,Laggard,217,DHR,3246.4,2025-09-16,Non-Transacting,30.25753300000000000000000000000000000000,78.09167200000000000000000000000000000000,30.239361,78.100656,2.1922143012297077,22,1.0647444804423505
603,1001894,Core,217,DHR,13642.8,2025-11-13,Transacting,30.10128500000000000000000000000000000000,78.28165800000000000000000000000000000000,30.239361,78.100656,23.200053444457787,6,1.658160061088024
604,1002821,Laggard,217,DHR,8359.2,2025-11-07,Transacting,30.11427000000000000000000000000000000000,78.29778000000000000000000000000000000000,30.239361,78.100656,23.510852868092577,6,0.678527344793777
605,1003151,Laggard,217,DHR,7800.9,2025-11-11,Transacting,30.10558900000000000000000000000000000000,78.29757000000000000000000000000000000000,30.239361,78.100656,24.0757000652978,6,0.2957370860538786
606,1003685,Core,217,DHR,17811.6,2025-11-09,Transacting,30.11394000000000000000000000000000000000,78.30259000000000000000000000000000000000,30.239361,78.100656,23.907809687061857,6,0.8394163084156591
607,1003917,Laggard,217,DHR,3397.5,2025-08-18,Non-Transacting,30.24385700000000000000000000000000000000,78.12157800000000000000000000000000000000,30.239361,78.100656,2.0745397946715878,3,0.9052670958125418
608,1003980,Laggard,217,DHR,2485.1,2025-09-09,Non-Transacting,30.31858000000000000000000000000000000000,78.03345000000000000000000000000000000000,30.239361,78.100656,10.90576421789562,0,0.1395982404548177
609,1005188,Laggard,217,DHR,9833.2,2025-11-10,Transacting,30.10632000000000000000000000000000000000,78.29854600000000000000000000000000000000,30.239361,78.100656,24.10009691677345,6,0.2606061015694105
610,1005895,Laggard,217,DHR,12274.2,2025-10-27,Transacting,29.97857000000000000000000000000000000000,78.04825000000000000000000000000000000000,30.239361,78.100656,29.34771289851115,12,0.35764941140604795
611,1006503,Core,217,DHR,90423.7,2025-11-10,Transacting,30.17666200000000000000000000000000000000,78.12643400000000000000000000000000000000,30.239361,78.100656,7.380424881017276,25,0.0996618392756165
612,1006557,Laggard,217,DHR,8686.1,2025-10-09,Non-Transacting,30.07886300000000000000000000000000000000,78.25387600000000000000000000000000000000,30.239361,78.100656,23.11737677567317,23,1.17256627264541
613,1007481,Laggard,217,DHR,2538.0,2025-11-08,Transacting,30.37020000000000000000000000000000000000,78.05910500000000000000000000000000000000,30.239361,78.100656,15.045091509695592,9,2.0816289814458147
614,1007564,Laggard,217,DHR,4573.4,2025-11-05,Transacting,30.31846100000000000000000000000000000000,78.03317800000000000000000000000000000000,30.239361,78.100656,10.910698771150203,0,0.15444858931187705
615,1008998,Laggard,217,DHR,8066.4,2025-11-07,Transacting,30.29292000000000000000000000000000000000,78.07313500000000000000000000000000000000,30.239361,78.100656,6.501228661869639,10,1.6763354758665958
616,1010014,Core,217,DHR,19678.4,2025-10-20,Transacting,30.33962000000000000000000000000000000000,78.07863600000000000000000000000000000000,30.239361,78.100656,11.314533259799264,24,2.1627748701310794
617,1010215,Core,217,DHR,4836.9,2025-11-02,Transacting,30.30526400000000000000000000000000000000,78.09817700000000000000000000000000000000,30.239361,78.100656,7.3097048178279,13,1.5250763039640962
618,1010265,Laggard,217,DHR,10475.3,2025-09-12,Non-Transacting,30.31400000000000000000000000000000000000,78.06265000000000000000000000000000000000,30.239361,78.100656,9.046322202695363,24,1.1409780431919663
619,1010489,Laggard,217,DHR,26178.0,2025-11-11,Transacting,30.31742400000000000000000000000000000000,78.03284500000000000000000000000000000000,30.239361,78.100656,10.83780203803847,0,0.173711425277158
620,1011316,Core,217,DHR,31634.0,2025-11-02,Transacting,30.06920000000000000000000000000000000000,78.27186000000000000000000000000000000000,30.239361,78.100656,25.056866697493405,23,1.433409737259582
621,1011889,Core,217,DHR,18064.6,2025-11-11,Transacting,30.08254700000000000000000000000000000000,78.27037300000000000000000000000000000000,30.239361,78.100656,23.86370070735605,23,0.4741101424520295
622,1012123,Power,217,DHR,439462.6,2025-10-30,Transacting,30.30448000000000000000000000000000000000,78.05114000000000000000000000000000000000,30.239361,78.100656,8.649468517489558,10,0.8099105147227292
623,1012274,Core,217,DHR,44188.7,2025-11-09,Transacting,30.10546000000000000000000000000000000000,78.29753000000000000000000000000000000000,30.239361,78.100656,24.08148663683665,6,0.30896122422434424
624,1012750,Core,217,DHR,14780.2,2025-11-04,Transacting,30.14230000000000000000000000000000000000,78.15554500000000000000000000000000000000,30.239361,78.100656,11.988032159082001,34,0.4918067882121024
625,1012913,Core,217,DHR,29479.8,2025-11-08,Transacting,30.10579200000000000000000000000000000000,78.29107000000000000000000000000000000000,30.239361,78.100656,23.571483023220807,6,0.6232327295483474
626,1013415,Core,217,DHR,12762.1,2025-10-17,Transacting,30.10653100000000000000000000000000000000,78.29722800000000000000000000000000000000,30.239361,78.100656,23.98543856011396,6,0.1869488561742833
627,1013675,Laggard,217,DHR,8370.4,2025-11-06,Transacting,30.06097900000000000000000000000000000000,78.23490000000000000000000000000000000000,30.239361,78.100656,23.6283395161895,1,0.45293721731269093
628,1014104,Laggard,217,DHR,2774.2,2025-09-05,Non-Transacting,30.03410300000000000000000000000000000000,78.21278000000000000000000000000000000000,30.239361,78.100656,25.188356590894358,31,0.3084918464268868
629,1014142,Core,217,DHR,40365.2,2025-11-11,Transacting,30.03510800000000000000000000000000000000,78.21268400000000000000000000000000000000,30.239361,78.100656,25.083757260485893,31,0.39899891341616095
630,1014187,Laggard,217,DHR,12155.2,2025-10-25,Transacting,30.31947100000000000000000000000000000000,78.01686000000000000000000000000000000000,30.239361,78.100656,11.99460696590055,33,1.2210968832025362
631,1014396,Core,217,DHR,8642.6,2025-11-04,Transacting,30.11655700000000000000000000000000000000,78.30356300000000000000000000000000000000,30.239361,78.100656,23.816896165973553,6,1.1267746588439755
632,1014545,Core,217,DHR,8411.7,2025-11-13,Transacting,30.05694700000000000000000000000000000000,78.25116800000000000000000000000000000000,30.239361,78.100656,24.883315507441715,1,1.201838307567974
633,1014555,Laggard,217,DHR,6941.9,2025-10-25,Transacting,30.08013000000000000000000000000000000000,78.27334000000000000000000000000000000000,30.239361,78.100656,24.254837340573772,23,0.7345692916090178
634,1014753,Core,217,DHR,14321.5,2025-11-11,Transacting,30.08393100000000000000000000000000000000,78.26571500000000000000000000000000000000,30.239361,78.100656,23.445508150611488,23,0.3246911795047571
635,1014865,Laggard,217,DHR,52605.2,2025-11-11,Transacting,30.08743300000000000000000000000000000000,78.26810500000000000000000000000000000000,30.239361,78.100656,23.320157286199418,23,0.7470340341595274
636,1014919,Laggard,217,DHR,16003.5,2025-11-03,Transacting,29.93002900000000000000000000000000000000,78.12823500000000000000000000000000000000,30.239361,78.100656,34.39356782313865,17,1.4360066999023242
637,1014919,Laggard,217,DHR,16003.5,2025-11-03,Transacting,29.92817500000000000000000000000000000000,78.10828000000000000000000000000000000000,30.239361,78.100656,34.50399743169225,2,0.2901567922605089
638,1015116,Core,217,DHR,13146.4,2025-11-12,Transacting,30.06009300000000000000000000000000000000,78.23342000000000000000000000000000000000,30.239361,78.100656,23.63315680807033,1,0.6036428184953551
639,1015141,Laggard,217,DHR,23487.6,2025-11-12,Transacting,30.08673400000000000000000000000000000000,78.26697300000000000000000000000000000000,30.239361,78.100656,23.301111209872868,23,0.6455464668722871
640,1015279,Laggard,217,DHR,11500.2,2025-10-29,Transacting,30.10771200000000000000000000000000000000,78.30103000000000000000000000000000000000,30.239361,78.100656,24.196271314085223,6,0.4001583024565062
641,1015782,Core,217,DHR,30804.3,2025-11-10,Transacting,30.10561500000000000000000000000000000000,78.30341300000000000000000000000000000000,30.239361,78.100656,24.519765789101747,6,0.6884757005537471
642,1016591,Core,217,DHR,27468.9,2025-11-11,Transacting,30.10391700000000000000000000000000000000,78.29548500000000000000000000000000000000,30.239361,78.100656,24.033294155624453,6,0.4939177938026265
643,1016732,Laggard,217,DHR,10021.5,2025-11-06,Transacting,30.10676000000000000000000000000000000000,78.29358000000000000000000000000000000000,30.239361,78.100656,23.693282563486004,6,0.3587152078871127
644,1016744,Core,217,DHR,18072.6,2025-11-09,Transacting,30.05947500000000000000000000000000000000,78.23340600000000000000000000000000000000,30.239361,78.100656,23.690085948094655,1,0.6197605652155316
645,1017149,Core,217,DHR,3651.6,2025-11-02,Transacting,30.30744000000000000000000000000000000000,77.98373000000000000000000000000000000000,30.239361,78.100656,13.547547220495453,29,0.8477200263320369
646,1017317,Laggard,217,DHR,9751.2,2025-11-11,Transacting,30.17663800000000000000000000000000000000,78.12613800000000000000000000000000000000,30.239361,78.100656,7.3733981667205315,25,0.07873858321241435
647,1017474,Laggard,217,DHR,17169.2,2025-09-08,Non-Transacting,30.10809300000000000000000000000000000000,78.30006000000000000000000000000000000000,30.239361,78.100656,24.096257216077156,6,0.3032755283602373
648,1017659,Core,217,DHR,45659.2,2025-11-10,Transacting,30.08053800000000000000000000000000000000,78.19134500000000000000000000000000000000,30.239361,78.100656,19.65462116678686,21,0.3326069738493622
649,1017756,Laggard,217,DHR,5899.8,2025-10-15,Transacting,30.28495900000000000000000000000000000000,78.09532100000000000000000000000000000000,30.239361,78.100656,5.080856305191643,13,0.8272698306132954
650,1018064,Core,217,DHR,78528.0,2025-11-09,Transacting,30.10761000000000000000000000000000000000,78.29903000000000000000000000000000000000,30.239361,78.100656,24.0497734211619,6,0.21387401234372036
651,1018596,Laggard,217,DHR,3604.9,2025-09-21,Non-Transacting,29.96744500000000000000000000000000000000,78.17332500000000000000000000000000000000,30.239361,78.100656,30.946112318833357,8,0.01397597471918153
652,1019495,Core,217,DHR,32463.1,2025-11-11,Transacting,30.17604800000000000000000000000000000000,78.12466400000000000000000000000000000000,30.239361,78.100656,7.389490896163745,25,0.09691221017430424
653,1020188,Laggard,217,DHR,14735.4,2025-11-05,Transacting,30.31003100000000000000000000000000000000,78.02248000000000000000000000000000000000,30.239361,78.100656,10.86080212186772,33,0.44368961973349363
654,1020226,Core,217,DHR,36100.8,2025-11-13,Transacting,30.11452000000000000000000000000000000000,78.29760200000000000000000000000000000000,30.239361,78.100656,23.48064643463811,6,0.704221238915775
655,1021002,Laggard,217,DHR,8896.1,2025-11-03,Transacting,30.10632000000000000000000000000000000000,78.29365300000000000000000000000000000000,30.239361,78.100656,23.729114516450373,6,0.3769672872401418
656,1021254,Laggard,217,DHR,5576.2,2025-10-12,Non-Transacting,30.33186700000000000000000000000000000000,77.94093000000000000000000000000000000000,30.239361,78.100656,18.47458212181152,5,1.1785268959999624
657,1022107,Core,217,DHR,8802.0,2025-09-16,Non-Transacting,30.07333000000000000000000000000000000000,78.27588600000000000000000000000000000000,30.239361,78.100656,24.974315871736145,23,1.2928414274064006
658,1022983,Laggard,217,DHR,11713.3,2025-11-10,Transacting,29.93140000000000000000000000000000000000,78.07731000000000000000000000000000000000,30.239361,78.100656,34.21278035431143,14,0.6515480216514757
659,1023162,Core,217,DHR,51659.9,2025-11-10,Transacting,29.97284000000000000000000000000000000000,78.17675000000000000000000000000000000000,30.239361,78.100656,30.441686361312755,8,0.6693798847623779
660,1024118,Core,217,DHR,21752.9,2025-11-07,Transacting,30.10550300000000000000000000000000000000,78.29769300000000000000000000000000000000,30.239361,78.100656,24.090911754149143,6,0.3077278128299086
661,1024493,Laggard,217,DHR,3169.8,2025-08-30,Non-Transacting,30.33331900000000000000000000000000000000,78.01213000000000000000000000000000000000,30.239361,78.100656,13.454716528426504,19,0.8874915927361932
662,1024966,Core,217,DHR,40176.3,2025-11-08,Transacting,30.18033000000000000000000000000000000000,78.15207000000000000000000000000000000000,30.239361,78.100656,8.205386602648266,7,0.6077671911433621
663,1026888,Core,217,DHR,28589.5,2025-11-12,Transacting,29.92606400000000000000000000000000000000,78.13202000000000000000000000000000000000,30.239361,78.100656,34.8615502119677,17,1.2464741045989411
664,1028130,Core,217,DHR,29706.7,2025-11-12,Transacting,30.10867800000000000000000000000000000000,78.29679900000000000000000000000000000000,30.239361,78.100656,23.807100184012825,6,0.054663515618881595
665,1028285,Core,217,DHR,48231.3,2025-11-12,Transacting,30.29045000000000000000000000000000000000,77.99506800000000000000000000000000000000,30.239361,78.100656,11.63246848968484,11,0.6732064801579395
666,1029088,Laggard,217,DHR,15634.4,2025-08-22,Non-Transacting,29.97206600000000000000000000000000000000,78.16990000000000000000000000000000000000,30.239361,78.100656,30.37310188932584,8,0.6040031472778312
667,1029170,Laggard,217,DHR,3031.8,2025-09-18,Non-Transacting,30.06223000000000000000000000000000000000,78.23795000000000000000000000000000000000,30.239361,78.100656,23.67525594116015,1,0.2110659849624648
668,1029221,Core,217,DHR,15677.3,2025-11-12,Transacting,30.10690000000000000000000000000000000000,78.29568000000000000000000000000000000000,30.239361,78.100656,23.842675834780476,6,0.18655801941640104
669,1029945,Laggard,217,DHR,3529.6,2025-10-17,Transacting,30.27795400000000000000000000000000000000,78.02849600000000000000000000000000000000,30.239361,78.100656,8.156435944711964,27,0.45015265977097024
670,1030786,Core,217,DHR,13615.0,2025-11-04,Transacting,30.26887300000000000000000000000000000000,78.04576200000000000000000000000000000000,30.239361,78.100656,6.213950331486279,15,0.9919624520177006
671,1031706,Laggard,217,DHR,4258.3,2025-10-30,Transacting,29.94714000000000000000000000000000000000,78.15635000000000000000000000000000000000,30.239361,78.100656,32.83573469318685,17,2.1128912635794688
672,1031728,Core,217,DHR,24244.6,2025-10-29,Transacting,30.24892000000000000000000000000000000000,78.02902000000000000000000000000000000000,30.239361,78.100656,6.975865396491287,27,3.641480180490777
673,1031798,Laggard,217,DHR,8523.6,2025-11-11,Transacting,30.24385300000000000000000000000000000000,78.11264000000000000000000000000000000000,30.239361,78.100656,1.256379161849268,3,0.6236841730979344
674,1031803,Core,217,DHR,30421.8,2025-11-07,Transacting,29.99545900000000000000000000000000000000,78.19401600000000000000000000000000000000,30.239361,78.100656,28.49534143583488,26,0.3030701459309348
675,1032028,Laggard,217,DHR,3491.6,2025-08-25,Non-Transacting,29.92377400000000000000000000000000000000,78.10698000000000000000000000000000000000,30.239361,78.100656,34.98933653414858,2,0.42150618080568114
676,1032097,Laggard,217,DHR,21357.8,2025-11-09,Transacting,29.92484700000000000000000000000000000000,78.11162000000000000000000000000000000000,30.239361,78.100656,34.88109991901665,2,0.19999274923767366
677,1032107,Laggard,217,DHR,5237.2,2025-11-01,Transacting,29.92549300000000000000000000000000000000,78.11192000000000000000000000000000000000,30.239361,78.100656,34.81041312632286,2,0.17669552354217202
678,1032223,Core,217,DHR,34707.6,2025-09-29,Non-Transacting,29.92592000000000000000000000000000000000,78.10887000000000000000000000000000000000,30.239361,78.100656,34.7551602335665,2,0.142849471862145
679,1032246,Laggard,217,DHR,7004.8,2025-11-07,Transacting,29.92731400000000000000000000000000000000,78.10950000000000000000000000000000000000,30.239361,78.100656,34.60211708731765,2,0.14212381831822585
